X,logFC,AveExpr,t,P.Value,adj.P.Val,B,change
55971,1.72066518133679,8.52377895029331,5.76027976927024,4.64254745869556e-07,2.00158195196432e-05,6.18006511324899,Up
55972,0.381469726398812,7.25919509128541,4.21275388867475,0.000100982342470608,0.000888661023054168,1.04313232873841,NOT
55973,0.128371448262707,8.47961428530828,1.17119833397071,0.246878303551639,0.334874530560145,-5.88021232122088,NOT
55974,0.264632329456693,7.40874001050221,1.62429732523588,0.110382437324934,0.173126751137638,-5.27146119880211,NOT
55975,-0.0104511902365454,7.70191016315395,-0.0891463358921276,0.929309385671763,0.947607381265047,-6.5524072264439,NOT
5598,0.420097760496836,5.24115369330584,2.7330327330287,0.00856467470774733,0.0215191585562416,-3.07541664540436,NOT
5599,0.0818558300440486,7.49817429828949,0.761928045513161,0.449558191415373,0.541665207315496,-6.26800701282033,NOT
55997,-0.624592441100257,4.19741036038868,-1.89194303775698,0.0640943228645528,0.110690013213754,-4.82845019689683,NOT
56,-0.07337186751964,2.42586960247008,-2.17442519104224,0.0342636626470983,0.0660837742857437,-4.29803194444991,NOT
5600,0.304772578647867,4.81934898887952,1.55155208052849,0.126858093927688,0.194284985507846,-5.38140919258978,NOT
56000,1.12628351374368,4.33037234212641,3.15846923893322,0.00264585195301235,0.00866444740832351,-2.00713570189921,Up
56005,-0.0911124181014582,9.33384047214469,-0.640934932014326,0.52439047822092,0.610357571878175,-6.35198214843364,NOT
56006,0.0513762545614185,5.83718023601736,0.429343946983184,0.669453443512183,0.739006152608028,-6.46445567102314,NOT
5601,-0.538582599868574,8.31276858256064,-3.71473719486203,0.000499187976070148,0.00258841892771035,-0.460175120486563,NOT
5602,-0.268586848640139,5.65843938322702,-1.3059506684168,0.197339072858806,0.278753822630021,-5.71836123020453,NOT
5603,0.182000773455764,7.18790621069876,0.9711990709131,0.335962326052408,0.429444446486732,-6.08949542670964,NOT
56033,-0.110714650030368,3.46205371754186,-1.13201653151089,0.262840532280908,0.352190415302596,-5.92414721776882,NOT
56034,0.730017409374366,10.1197817011452,3.23402826490662,0.00212700751779526,0.00733446010110425,-1.80637532586075,NOT
5604,0.536734991168657,7.74941070372825,4.1369914991517,0.000129486358108307,0.00103390487777891,0.808237908257951,NOT
5605,0.167984821195601,8.1728466084326,1.06450984294535,0.292034748993599,0.383633337996519,-5.99650244776913,NOT
56052,0.105521756112092,5.76089140946039,1.06443715487995,0.29206734848091,0.383650442488266,-5.99657806750535,NOT
5606,0.194455802523097,7.06314676501071,1.352057289705,0.182230805937323,0.261129038984397,-5.65919773155341,NOT
56061,0.244647947844797,6.02105226706537,2.40390243919154,0.0198345738965853,0.0422982303337768,-3.82244490120249,NOT
56062,-0.0167821850237728,3.37397136209116,-0.116287474141147,0.907874369621845,0.931464410145848,-6.5496223838099,NOT
56063,-0.292894327664312,5.62180233823786,-1.84302966065129,0.0710497875145032,0.120317213564448,-4.91384443325395,NOT
5607,-0.19361205463298,6.11007294461385,-1.4977939362245,0.140256008613431,0.211017348700679,-5.45971388368615,NOT
5608,-0.153806361978485,6.05011347114128,-0.539950718272889,0.591544803945735,0.67153100481483,-6.41114668938563,NOT
5609,0.0654143155181064,6.26085209435348,0.558567599235631,0.578863448120555,0.659964546600735,-6.40099042581709,NOT
56097,-0.112215040036812,2.74261414121365,-3.34817691178875,0.00152167431921803,0.00570476600144987,-1.497229160309,NOT
56098,-0.117717145520653,2.62849448192905,-3.39375115916257,0.00132898705168713,0.00516706989625332,-1.37189229291695,NOT
56099,-0.403811599986934,3.59555037462095,-4.21024425967968,0.000101820434381917,0.000892385827259693,1.03531866100394,NOT
5610,0.483391813444607,8.26155351785202,3.67784855739531,0.000559864835487067,0.00280727795188603,-0.567415520380455,NOT
56100,-0.212117668618992,3.05828727731717,-3.93326004365382,0.000250302583482753,0.00161599380182765,0.187229363594159,NOT
56101,-0.0698774253289089,4.18015933968476,-0.831514077822731,0.40949991567097,0.502588922256868,-6.21329961407173,NOT
56105,0.106582488562306,3.12139125666036,0.719311663422644,0.475181579071752,0.565342010089137,-6.29920489470216,NOT
56106,0.0782612580430633,3.34227666329695,0.888856812028454,0.37818908533539,0.472090247753516,-6.16472560508172,NOT
56107,-0.0913009061682719,3.42389823261537,-1.61187605073953,0.11306576239063,0.176603768078494,-5.29055718766673,NOT
5611,-0.023009277348832,9.54921043391572,-0.221367243012766,0.825676804258847,0.866802468838789,-6.53190836147269,NOT
56111,-0.464661530046246,5.56015385098367,-1.82061387142016,0.0744441967693291,0.124957758626835,-4.9523251921334,NOT
56112,0.0954730895320637,2.88004963153548,1.19559122093553,0.237300639524199,0.324269867934374,-5.85214526510191,NOT
56114,-0.00142120331989704,2.80306515693093,-0.0281727232709378,0.977632650642602,0.983584033094093,-6.55598049442048,NOT
5612,-0.529901957192516,8.75415243548937,-4.17722715010269,0.000113495463894932,0.000953225619415458,0.932728492899898,NOT
56121,-0.290402304400109,3.71719121145939,-1.66245751511337,0.102461229244747,0.162787261600108,-5.21197062721422,NOT
